epoch,train_loss_total,train_loss_det,train_loss_enh,train_w_det,train_w_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
10,12.456220312925716,15.073396534755313,0.02538339771493849,1.0000774477342826,28.02622298835587,96.66613459587097,20.931715463337145,23.636436964336195,0.023461295536866312,27.055276368793688,0.9233417,0.2696596682071686,0.2696596682071686,0.2696596682071686,0.4629012644290924,9.78981761800939e-05,9.78981761800939e-05,0.000978981761800939
11,11.828348922878972,14.535419967854658,0.02410642192538442,1.0000721371285968,34.57356207497815,95.44408249855042,20.867577188893367,23.457046759755986,0.02755000010917061,26.612913181907253,0.92445844,0.26192203164100647,0.26192203164100647,0.26192203164100647,0.5159236192703247,9.698308351312983e-05,9.698308351312983e-05,0.0009698308351312981
12,11.336016400107022,14.118953881966283,0.02260716807178943,1.0000688459805933,39.98200597135251,96.58392381668091,20.647119120547647,23.40885066986084,0.023235869888020188,27.021199477346318,0.9237593,0.28695371747016907,0.28695371747016907,0.28695371747016907,0.48492637276649475,9.590901564043844e-05,9.590901564043844e-05,0.0009590901564043844
13,10.932163631654458,13.749272237377108,0.02197015417745588,1.000077031809708,43.750431778288934,96.39757895469666,20.8286578404276,23.6611136386269,0.021649105474352837,27.42845304388749,0.924192,0.30288711190223694,0.30288711190223694,0.30288711190223694,0.6209537386894226,9.467960686771277e-05,9.467960686771277e-05,0.0009467960686771276
14,10.5417296071785,13.390305889811263,0.021293764015758953,1.0000660587627686,46.6513750560605,96.69257283210754,20.816223470788252,23.501999378204346,0.024656338666222598,26.574201383088763,0.92250925,0.2761811316013336,0.2761811316013336,0.2761811316013336,0.466394305229187,9.329901712507953e-05,9.329901712507953e-05,0.0009329901712507952
15,10.234113775450608,13.092401136798918,0.021084195156187566,1.000064947014692,47.66821562907539,96.25283932685852,20.87145955939042,23.391901744039433,0.028004692818381284,26.44024281752737,0.923477,0.28748658299446106,0.28748658299446106,0.28748658299446106,0.46384719014167786,9.17719178912124e-05,9.17719178912124e-05,0.0009177191789121239
16,9.923217621716587,12.832665265540719,0.020031454457629903,1.0000574549537466,48.8839949664651,95.28784251213074,20.395996106298345,23.203825247915166,0.02203776682481954,27.514363790813245,0.9264011,0.28687265515327454,0.28687265515327454,0.28687265515327454,0.4405496418476105,9.010347638652695e-05,9.010347638652695e-05,0.0009010347638652694
17,9.655010871378979,12.603470052671282,0.019265441259013073,1.0000624006444758,51.08570245964027,96.45915579795837,20.42209145897313,23.308643968481768,0.020484159970165866,27.775249029460706,0.92723846,0.28505992889404297,0.28505992889404297,0.28505992889404297,0.4458696246147156,8.829933808894233e-05,8.829933808894233e-05,0.0008829933808894232
18,9.415122486954573,12.37458989239038,0.019055638146998368,1.0000632003556973,52.53193501320005,96.34181332588196,20.405088336844194,23.248576816759613,0.021201857316650842,27.680924465781764,0.9262916,0.27100425958633423,0.27100425958633423,0.27100425958633423,0.4322965741157532,8.636560763137103e-05,8.636560763137103e-05,0.0008636560763137102
19,9.185471007442773,12.164552317891374,0.018692356073020208,1.0000526408043027,53.31231489151623,96.19549655914307,20.302471951434487,23.22598617955258,0.01971728994364017,27.95571844201339,0.92720693,0.29962944984436035,0.29962944984436035,0.29962944984436035,0.436234712600708,8.430882814557354e-05,8.430882814557354e-05,0.0008430882814557352
20,8.973919208520632,11.981164880680813,0.018168855573818508,1.0000636529025613,54.89454329200673,95.9787540435791,20.312206268310547,23.157475019756117,0.02108846340132387,27.7424575404117,0.92793304,0.284402996301651,0.284402996301651,0.284402996301651,0.4227873384952545,8.213595912227161e-05,8.213595912227161e-05,0.000821359591222716
21,8.807699663512011,11.787663144377705,0.018667595183657817,1.0000496822464802,54.51633220780232,95.98572707176208,20.58846139907837,23.40310417978387,0.021641461521779235,27.843704926340205,0.9263165,0.2736242115497589,0.2736242115497589,0.2736242115497589,0.4327768087387085,7.985435286243461e-05,7.985435286243461e-05,0.000798543528624346
22,8.61572724300492,11.637421078816477,0.01790894831743874,1.0000547383646232,55.15693711188146,96.08752584457397,20.371145047639544,23.256476904216566,0.020304008730148013,27.795842572262412,0.92785525,0.2707955539226532,0.2707955539226532,0.2707955539226532,0.4384858310222626,7.747172959942041e-05,7.747172959942041e-05,0.0007747172959942039
23,8.442005723247707,11.46345510004456,0.01791387275853968,1.0000425265126842,56.098630952984564,96.42314386367798,20.056692700637015,22.874825025859632,0.021510667265637926,27.53877147875334,0.92779136,0.2839782238006592,0.2839782238006592,0.2839782238006592,0.4102165400981903,7.499615137614942e-05,7.499615137614942e-05,0.000749961513761494
24,8.250221798038782,11.322272482336876,0.01702393512285335,1.0000444568436722,57.12161040829267,96.9095094203949,20.127596202649567,23.101526436052826,0.018699402994427242,28.3731847562288,0.9301857,0.27964654564857483,0.27964654564857483,0.27964654564857483,0.42859509587287903,7.243599476570338e-05,7.243599476570338e-05,0.0007243599476570337
25,8.104627828239273,11.171606743971008,0.017119447613094106,1.0000455099213459,58.79953359884902,96.25067901611328,19.984828334105643,22.7567071412739,0.022075231971317215,27.56211587002403,0.92753327,0.29571136832237244,0.29571136832237244,0.29571136832237244,0.437633216381073,6.97999225276536e-05,6.97999225276536e-05,0.0006979992252765359
26,7.955073723598708,11.037372498676694,0.016858273451464678,1.0000420074477838,59.485139769072816,96.87233257293701,19.987369462063437,22.896050854733115,0.019801493317477013,27.831778225145843,0.92852926,0.27353784441947937,0.27353784441947937,0.27353784441947937,0.41619810461997986,6.709685429602461e-05,6.709685429602461e-05,0.0006709685429602461
27,7.817113414079792,10.913869563314982,0.0166146434087388,1.0000489920284308,59.83133358491999,97.29899406433105,19.950727801573905,22.898238106777793,0.01911031797920403,28.168542560778167,0.9295408,0.27438145875930786,0.27438145875930786,0.27438145875930786,0.41067028045654297,6.433593639807621e-05,6.433593639807621e-05,0.000643359363980762
28,7.685565901400527,10.787303113638421,0.016533892448454348,1.0000428073458536,60.24846910458747,97.16960334777832,19.899444981625205,22.718637466430664,0.021180944664305763,27.83368763170744,0.92944807,0.29017573595046997,0.29017573595046997,0.29017573595046997,0.4358882009983063,6.152651090602707e-05,6.152651090602707e-05,0.0006152651090602706
29,7.562632022606541,10.670498418957463,0.016434406921512747,1.000042574532727,60.62017889232097,97.14193964004517,20.08160390351948,23.019137206830475,0.019229503691588577,28.050771311709756,0.9296937,0.2966545522212982,0.2966545522212982,0.2966545522212982,0.4245125949382782,5.867808402643962e-05,5.867808402643962e-05,0.000586780840264396
30,7.413408538390851,10.540750980377197,0.016116839287609888,1.0000341988656214,60.86767381410987,96.91153335571289,19.903612425452785,22.81557479657625,0.01960982218090641,28.193604067752236,0.930278,0.2966093420982361,0.2966093420982361,0.2966093420982361,0.4137151837348938,5.580029393422612e-05,5.580029393422612e-05,0.0005580029393422611
31,7.3073538493213235,10.45426062431455,0.015805320690172875,1.0000354976489627,62.348826853832854,97.33310675621033,20.259953687065526,23.039443166632402,0.021651428634006726,27.847603045011823,0.929663,0.29319384694099426,0.29319384694099426,0.29319384694099426,0.4127151370048523,5.290287816011565e-05,5.290287816011565e-05,0.0005290287816011565
32,7.2089439148439505,10.330096969783867,0.01621962368610931,1.0000302892493604,62.13561249975127,97.73491978645325,19.962438508083945,22.842906751130755,0.02007388365209887,27.791654687178763,0.9286668,0.29270705580711365,0.29270705580711365,0.29270705580711365,0.41806453466415405,4.999564064193245e-05,4.999564064193245e-05,0.0004999564064193245
33,7.059618239492458,10.214631285413306,0.015679188008452284,1.000028522223888,62.750780273007,97.62823510169983,19.961202897523577,22.901004791259766,0.019022030143165274,28.24222052724738,0.93043935,0.2819513976573944,0.2819513976573944,0.2819513976573944,0.4068121612071991,4.708841855117373e-05,4.708841855117373e-05,0.00047088418551173724
34,6.962321228741852,10.123369719167489,0.015585622881600475,1.0000272680973183,63.66584820283991,97.63101434707642,20.010285641017713,22.972295986978633,0.01870671968514982,28.267233999151934,0.9303603,0.28460752964019775,0.28460752964019775,0.28460752964019775,0.41618916392326355,4.419104900713516e-05,4.419104900713516e-05,0.0004419104900713515
35,6.85160577969865,10.025872362818465,0.01538162478639928,1.0000219036792886,64.43625967928608,97.34229803085327,19.88564822548314,22.81817290657445,0.01911473725187151,28.211695570694772,0.93053406,0.29460760951042175,0.29460760951042175,0.29460760951042175,0.4193681478500366,4.1313335791213014e-05,4.1313335791213014e-05,0.0004131333579121301
36,6.757385312950349,9.934611910936601,0.015336400899323737,1.0000200038045925,65.32052605129708,97.38100290298462,19.992503517552425,22.94847428171258,0.01870780668564533,28.394544852407353,0.93128234,0.2875770628452301,0.2875770628452301,0.2875770628452301,0.4144783616065979,3.846501617401141e-05,3.846501617401141e-05,0.00038465016174011403
37,6.6511410198241565,9.845242554117519,0.015080667343165807,1.0000171620270302,65.7165316997277,97.78954935073853,20.043522784584447,23.0022275322362,0.01867175977186937,28.311829265795257,0.9307893,0.287227988243103,0.287227988243103,0.287227988243103,0.40735018253326416,3.56557279675006e-05,3.56557279675006e-05,0.00035655727967500594
38,6.555091676293496,9.751270927231888,0.015049523631618782,1.000018370375738,65.92425967608126,97.61010241508484,20.158973229558843,22.899932961714896,0.02193051287414212,27.84225002088045,0.93046093,0.2813958525657654,0.2813958525657654,0.2813958525657654,0.4072730243206024,3.289497691371221e-05,3.289497691371221e-05,0.00032894976913712203
39,6.458264706650498,9.663700561164688,0.01491114896573243,1.0000143101596533,66.5104127722474,97.47834253311157,20.480613143820513,22.986106270237972,0.02536532768097363,27.278072056017425,0.929929,0.2865237295627594,0.2865237295627594,0.2865237295627594,0.4155043959617615,3.0192104520317096e-05,3.0192104520317096e-05,0.00030192104520317093
40,6.403247119117307,9.602602837601426,0.015003325950447762,1.0000119224237425,66.52648583773909,96.94490480422974,20.146577408439235,22.994126219498483,0.02027998359775857,28.15123563063772,0.93084836,0.2831042408943176,0.2831042408943176,0.2831042408943176,0.3978917896747589,2.755625645192047e-05,2.755625645192047e-05,0.00027556256451920463
41,6.330470921103857,9.52616836284769,0.015057521625524125,1.0000157539373655,66.38764105769908,94.87731313705444,19.80313065177516,22.71011889608283,0.019397022300644925,28.262653501410234,0.93104666,0.27853819727897644,0.27853819727897644,0.27853819727897644,0.3941824734210968,2.4996351584027695e-05,2.4996351584027695e-05,0.0002499635158402769
42,6.257674809159903,9.470974895274004,0.014794726118877484,1.0000101286789467,66.73932791204662,94.81778907775879,20.349445581436157,22.941179978220088,0.024069955474451968,27.46301425130744,0.93033236,0.2815242111682892,0.2815242111682892,0.2815242111682892,0.4002915620803833,2.2521051824393003e-05,2.2521051824393003e-05,0.00022521051824393002
43,6.175463689158329,9.392962244984497,0.014732870211982428,1.0000095563622478,66.9765729635113,95.26662826538086,19.94062378532008,22.90361836082057,0.018514698273257205,28.435935974121094,0.93118477,0.2827938497066498,0.2827938497066498,0.2827938497066498,0.40476399660110474,2.0138732803865287e-05,2.0138732803865287e-05,0.00020138732803865283
44,6.104223413153502,9.33019704654299,0.014608557810452198,1.000009545711888,67.66633260362201,95.05572533607483,20.016204871629412,22.943949900175397,0.019011394243295256,28.274599577251234,0.93104225,0.2876822352409363,0.2876822352409363,0.2876822352409363,0.40043774247169495,1.7857455535904732e-05,1.7857455535904732e-05,0.00017857455535904733
45,6.043669975663427,9.272833304719118,0.01456206594812786,1.0000087417031531,67.82716049146502,94.94236135482788,20.03093403264096,22.972516637099417,0.018792742079025822,28.203025918257865,0.9311529,0.2879566550254822,0.2879566550254822,0.2879566550254822,0.4075874090194702,1.5684939140664803e-05,1.5684939140664803e-05,0.00015684939140664803
46,5.990833893838721,9.226474216365515,0.014467811413389575,1.0000073962077078,68.07560035203318,95.09645199775696,19.97264371420208,22.871826322455156,0.01939497753291538,28.30394252977873,0.93162656,0.28288790583610535,0.28288790583610535,0.28288790583610535,0.41070181131362915,1.362853472593317e-05,1.362853472593317e-05,0.0001362853472593317
47,5.929744811641012,9.170131666159556,0.014399857146426054,1.0000051246915118,68.5212612451057,94.95936179161072,20.031747554477892,22.96878561220671,0.01881641313727749,28.382781982421875,0.9313995,0.28612402081489563,0.28612402081489563,0.28612402081489563,0.4109009802341461,1.1695200513309785e-05,1.1695200513309785e-05,0.00011695200513309785
48,5.894189703053441,9.133097246522814,0.014422054395231428,1.0000062881965996,68.85735873518318,95.6660385131836,19.943090790196468,22.906010176006117,0.01843218527440178,28.456043845728825,0.9316275,0.28206831216812134,0.28206831216812134,0.28206831216812134,0.4020691215991974,9.891478293787679e-06,9.891478293787679e-06,9.891478293787678e-05
49,5.86179503602294,9.101000415867773,0.014418084876535921,1.000003820676415,68.86921606990612,95.21198797225952,19.999785962857697,22.920335744556628,0.01904669879494529,28.18929556796425,0.9312741,0.2833075225353241,0.2833075225353241,0.2833075225353241,0.40336981415748596,8.223471292402879e-06,8.223471292402879e-06,8.223471292402878e-05
50,5.810540105855577,9.059446723483573,0.014277735231648605,1.000003370932277,68.97851611529025,95.1539659500122,20.05115162698846,22.948044475756195,0.019373608213898382,28.289698500382272,0.9316465,0.2837013006210327,0.2837013006210327,0.2837013006210327,0.40074554085731506,6.696823516852934e-06,6.696823516852934e-06,6.696823516852933e-05
51,5.773732895761448,9.025418153003466,0.014238209110395661,1.0000028221584787,69.19315242468376,95.5498538017273,19.96077857519451,22.92643602270829,0.018367416225373745,28.394869252255088,0.9314628,0.28121110796928406,0.28121110796928406,0.28121110796928406,0.3965572714805603,5.3167006599613225e-06,5.3167006599613225e-06,5.3167006599613225e-05
52,5.7632619975876285,9.013261709841068,0.014262964004551449,1.0000020738305717,69.29933818231181,95.33396553993225,20.64005650972065,22.921556598261784,0.02822640915646365,26.681066211901214,0.92986125,0.27744027972221375,0.27744027972221375,0.27744027972221375,0.39018377661705017,4.0877726206081886e-06,4.0877726206081886e-06,4.087772620608188e-05
53,5.7409367426809474,8.992058136620118,0.01424708609764105,1.0000014370511692,69.38590352886523,95.09081435203552,20.0070498115138,22.898743930615876,0.019425856366165374,28.33288604334781,0.9317385,0.283141165971756,0.283141165971756,0.283141165971756,0.40115779638290405,3.0141977022707035e-06,3.0141977022707035e-06,3.014197702270703e-05
54,5.721687831101373,8.973349586923295,0.01423940006322388,1.0000014734866103,69.42768575255774,95.56281900405884,20.12241896830107,22.90231835214715,0.021035177388081427,28.056175834254216,0.93157315,0.28561559319496155,0.28561559319496155,0.28561559319496155,0.40063366293907166,2.0996085426403836e-06,2.0996085426403836e-06,2.0996085426403836e-05
55,5.6955217463095735,8.952659655514182,0.014160688572379301,1.0000007911161943,69.44029687863532,95.1042811870575,19.923553905988996,22.902509488557513,0.018164471919207198,28.53816198047839,0.9318603,0.28277477622032166,0.28277477622032166,0.28277477622032166,0.39961594343185425,1.3470998219270543e-06,1.3470998219270543e-06,1.3470998219270543e-05
56,5.680665037475036,8.94013305442834,0.014127378138862433,1.0000004590865588,69.49341540202079,94.97761225700378,19.977065124009783,22.928999549464177,0.01855183677061608,28.447917938232422,0.93191,0.2851918935775757,0.2851918935775757,0.2851918935775757,0.40018513798713684,7.592177914405926e-07,7.592177914405926e-07,7.5921779144059245e-06
57,5.680940176625985,8.938200386340341,0.014159271026433076,1.0000002126334977,69.52096313667896,95.6315050125122,19.945739720997057,22.925552970484684,0.018150014631254107,28.494074821472168,0.93180555,0.2823106646537781,0.2823106646537781,0.2823106646537781,0.398830771446228,3.379516578824942e-07,3.379516578824942e-07,3.379516578824942e-06
58,5.67544520088124,8.934424260566974,0.014134585823817032,1.000000058857251,69.52709117877446,95.22562313079834,20.09657735573618,22.910094938780134,0.02054123006957142,28.160139786569697,0.9316828,0.2801598608493805,0.2801598608493805,0.2801598608493805,0.3920789659023285,8.472685250006014e-08,8.472685250006014e-08,8.472685250006013e-07
59,5.667307252794224,8.926597176674392,0.014130141661972462,1.0000000005605452,69.53155865564615,95.0160608291626,19.953828723807085,22.90810974020707,0.018516766593644495,28.419760453073604,0.9316811,0.28062358498573303,0.28062358498573303,0.28062358498573303,0.394840806722641,4.002078782935083e-10,4.002078782935083e-10,4.002078782935084e-09
