Model,Weights,mAP50_Total,mAP50_Small,mAP50_Medium,mAP50_Large,mAP_Light,mAP_Moderate,mAP_Dense,PSNR_Avg,SSIM_Avg,PSNR_Light,SSIM_Light,PSNR_Moderate,SSIM_Moderate,PSNR_Dense,SSIM_Dense,mAP_Car_Light,mAP_Car_Moderate,mAP_Car_Dense,Best_Epoch
2-Stage_BackARB (Best),best_YOLO_2ST_BackARB_mAP.pt,0.20664647221565247,0.15260346233844757,0.3729276955127716,0.3906453847885132,0.2182551920413971,0.20426751673221588,0.21007129549980164,31.18933703104655,0.93671435,33.29366600036621,0.9608407,31.032725677490234,0.9367566,29.241619415283203,0.91254497,0.8049828410148621,0.7904548048973083,0.7844441533088684,N/A
2-Stage_BackARB (Final),final_YOLO_2ST_BackARB_epoch60.pt,0.19378820061683655,0.15876218676567078,0.33891260623931885,0.35579580068588257,0.19295842945575714,0.20269690454006195,0.19401320815086365,31.18933703104655,0.93671435,33.29366600036621,0.9608407,31.032725677490234,0.9367566,29.241619415283203,0.91254497,0.7800342440605164,0.7711072564125061,0.7649572491645813,N/A
