epoch,train_loss_total,train_loss_det,train_loss_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
16,7.699730216148879,12.819159895648777,0.020584942536504478,91.59600591659546,13.824766861765008,23.027125383678236,0.021227606400651366,27.650576641685085,0.92722756,0.2689369022846222,0.2689369022846222,0.2689369022846222,0.41430217027664185,9.010347638652695e-05,9.010347638652695e-05,0.0009010347638652694
17,7.542356406259686,12.557509414080915,0.019626164302334985,91.7487244606018,13.836094806068822,23.044901747452585,0.022882885201589057,27.32423496246338,0.9270936,0.26380202174186707,0.26380202174186707,0.26380202174186707,0.3747277855873108,8.829933808894233e-05,8.829933808894233e-05,0.0008829933808894232
18,7.409825517092379,12.336738830076117,0.01945482683003089,91.80555057525635,13.937422187704788,23.21482199116757,0.021321139641498264,27.81803994429739,0.92740315,0.2592369019985199,0.2592369019985199,0.2592369019985199,0.3823765218257904,8.636560763137103e-05,8.636560763137103e-05,0.0008636560763137102
19,7.288531284347223,12.134698198133128,0.019280204888094555,91.9197449684143,13.874008868869982,23.10939251749139,0.020931875676308807,28.004736298008968,0.92852974,0.2511518597602844,0.2511518597602844,0.2511518597602844,0.3505375385284424,8.430882814557354e-05,8.430882814557354e-05,0.0008430882814557352
20,7.171734073319032,11.940438411078857,0.01867685198994079,91.93698000907898,13.908931594145926,23.16719883366635,0.02152926219921363,27.712225512454385,0.9281036,0.2590389549732208,0.2590389549732208,0.2590389549732208,0.35500892996788025,8.213595912227161e-05,8.213595912227161e-05,0.000821359591222716
21,7.062340244977825,11.757989688353105,0.01886536726044917,92.22467756271362,13.615627740558825,22.678142246447113,0.021854711696505547,27.808271508467826,0.92831635,0.27262040972709656,0.27262040972709656,0.27262040972709656,0.364289253950119,7.985435286243461e-05,7.985435286243461e-05,0.000798543528624346
22,6.967835251440449,11.600738551549403,0.018479581933970736,92.36333346366882,13.783969188991346,22.959819818797865,0.020191660714580825,28.149456777070696,0.9290695,0.269523024559021,0.269523024559021,0.269523024559021,0.3705995976924896,7.747172959942041e-05,7.747172959942041e-05,0.0007747172959942039
23,6.87294405605352,11.4426754178672,0.018346306132181873,92.38782978057861,13.89261996118646,23.13942675841482,0.02240854197818982,27.36262361626876,0.927802,0.2619854211807251,0.2619854211807251,0.2619854211807251,0.3426811397075653,7.499615137614942e-05,7.499615137614942e-05,0.000749961513761494
24,6.776110809798524,11.281656509656518,0.01779155944967438,92.18460512161255,13.605576038360596,22.661763442190068,0.02129362209847099,27.578852804083574,0.9285392,0.2686566710472107,0.2686566710472107,0.2686566710472107,0.36303970217704773,7.243599476570338e-05,7.243599476570338e-05,0.0007243599476570337
25,6.69229200715929,11.142015829355365,0.01770557324930465,92.3544270992279,13.526495406502171,22.530548070606432,0.020414562185147877,27.95681707482589,0.9277475,0.276863157749176,0.276863157749176,0.276863157749176,0.37082016468048096,6.97999225276536e-05,6.97999225276536e-05,0.0006979992252765359
26,6.608172008236374,11.00188753821633,0.017597963891888394,92.12879228591919,13.538949251174927,22.55142452842311,0.020234912584878896,28.163424391495553,0.93012357,0.268655002117157,0.268655002117157,0.268655002117157,0.34846919775009155,6.709685429602461e-05,6.709685429602461e-05,0.0006709685429602461
27,6.531140997492034,10.873904388152694,0.016995227721966454,92.00129413604736,13.598775650325575,22.651356747275905,0.01990280226853333,28.18593030226858,0.9298928,0.27803897857666016,0.27803897857666016,0.27803897857666016,0.3584842085838318,6.433593639807621e-05,6.433593639807621e-05,0.000643359363980762
28,6.456483966504519,10.749429602608037,0.017064782091617863,92.2439820766449,13.578593266637702,22.61761582525153,0.020058093224897197,28.136368199398643,0.92989665,0.2801052927970886,0.2801052927970886,0.2801052927970886,0.3683387041091919,6.152651090602707e-05,6.152651090602707e-05,0.0006152651090602706
29,6.379077452477243,10.620493685563904,0.016952391186886726,92.15646958351135,13.736438261835199,22.877988514147308,0.024111493735721235,27.45949689965499,0.9284766,0.26479384303092957,0.26479384303092957,0.26479384303092957,0.35733363032341003,5.867808402643962e-05,5.867808402643962e-05,0.000586780840264396
30,6.310717608114022,10.506780504806661,0.01662257493423958,92.44739985466003,13.689436347861038,22.80271299261796,0.019519922838203217,28.283659985190944,0.9302302,0.2828124463558197,0.2828124463558197,0.2828124463558197,0.37104496359825134,5.580029393422612e-05,5.580029393422612e-05,0.0005580029393422611
31,6.249225982677974,10.404280969715417,0.016642855954733107,92.36185598373413,13.690811608967028,22.803993777224893,0.021037189878131215,27.872946488229854,0.9281952,0.27093687653541565,0.27093687653541565,0.27093687653541565,0.3492593467235565,5.290287816011565e-05,5.290287816011565e-05,0.0005290287816011565
32,6.1807121853095985,10.290220410846244,0.016449205237250998,92.27216577529907,13.736819919786955,22.881389768500078,0.01996378857936514,28.166683799342106,0.9304926,0.278018981218338,0.278018981218338,0.278018981218338,0.35799065232276917,4.999564064193245e-05,4.999564064193245e-05,0.0004999564064193245
33,6.119472987599507,10.188229626622693,0.016337364097490766,92.44976234436035,13.74519604130795,22.89535507402922,0.01995599282121188,28.17819545143529,0.93000335,0.27074360847473145,0.27074360847473145,0.27074360847473145,0.3426731824874878,4.708841855117373e-05,4.708841855117373e-05,0.00047088418551173724
34,6.057167780810389,10.084446835293665,0.016248601704812536,92.49032735824585,13.717259532526919,22.84822880594354,0.02080404309948024,27.83032909192537,0.9298303,0.2816842794418335,0.2816842794418335,0.2816842794418335,0.3624664545059204,4.419104900713516e-05,4.419104900713516e-05,0.0004419104900713515
35,6.003781051097619,9.995640603726187,0.01599113411506562,92.19399833679199,13.828550953614084,23.034006921868574,0.020365880728748283,28.024673562300833,0.92946815,0.2714735269546509,0.2714735269546509,0.2714735269546509,0.37453359365463257,4.1313335791213014e-05,4.1313335791213014e-05,0.0004131333579121301
36,5.94874598501618,9.90401480265172,0.01584217422510436,92.11498951911926,13.737758498442801,22.883218313518324,0.019567275395322787,28.216865188197087,0.93086976,0.26540836691856384,0.26540836691856384,0.26540836691856384,0.3518642485141754,3.846501617401141e-05,3.846501617401141e-05,0.00038465016174011403
37,5.8939493763783135,9.812748015113758,0.01575087768472381,92.84765958786011,13.654097469229447,22.743338584899902,0.020234419425067148,28.198685294703434,0.9296367,0.27127978205680847,0.27127978205680847,0.27127978205680847,0.3648321032524109,3.56557279675006e-05,3.56557279675006e-05,0.00035655727967500594
38,5.842863992463832,9.727680122590737,0.01563925293148685,92.30654883384705,13.761127810729178,22.92244449414705,0.01915136197777955,28.3020433124743,0.9312056,0.2713117003440857,0.2713117003440857,0.2713117003440857,0.36043599247932434,3.289497691371221e-05,3.289497691371221e-05,0.00032894976913712203
39,5.794666431166909,9.64738637152884,0.015586006423008853,92.41760468482971,13.766260209836458,22.93027965646041,0.02023007654535927,28.123364850094443,0.93030965,0.2543713450431824,0.2543713450431824,0.2543713450431824,0.3464850187301636,3.0192104520317096e-05,3.0192104520317096e-05,0.00030192104520317093
40,5.748378400518603,9.570408795694572,0.015332313596057854,92.91164469718933,13.689015099876805,22.80098719345896,0.021055643054607668,28.02449773487292,0.93098146,0.2677112817764282,0.2677112817764282,0.2677112817764282,0.3541650176048279,2.755625645192047e-05,2.755625645192047e-05,0.00027556256451920463
41,5.702209947998621,9.493365441743856,0.015476219612976601,92.466641664505,13.673824473431235,22.776257414566842,0.02017379625651397,28.060289834675036,0.9308193,0.26480573415756226,0.26480573415756226,0.26480573415756226,0.3559979200363159,2.4996351584027695e-05,2.4996351584027695e-05,0.0002499635158402769
42,5.663958769606946,9.429690329632415,0.01536094628823308,92.47586965560913,13.706693900258918,22.831047309072392,0.02016237633008706,28.13988981748882,0.9308685,0.26029396057128906,0.26029396057128906,0.26029396057128906,0.35485130548477173,2.2521051824393003e-05,2.2521051824393003e-05,0.00022521051824393002
43,5.625796474633172,9.366181683764562,0.015218179205835427,92.79745578765869,13.69392368668004,22.808454613936576,0.022125628629797382,27.67350367495888,0.93060046,0.26861488819122314,0.26861488819122314,0.26861488819122314,0.35280129313468933,2.0138732803865287e-05,2.0138732803865287e-05,0.00020138732803865283
44,5.588037750564025,9.303328098548244,0.015101750775424291,92.20634031295776,13.699142945440192,22.81875228881836,0.019727378005259914,28.259151860287314,0.931612,0.2617613971233368,0.2617613971233368,0.2617613971233368,0.3480496406555176,1.7857455535904732e-05,1.7857455535904732e-05,0.00017857455535904733
45,5.558557031670334,9.254213235968706,0.015072244753751636,92.36269068717957,13.741712319223504,22.889365773451956,0.02023068918405395,28.24055199874075,0.93149453,0.24794656038284302,0.24794656038284302,0.24794656038284302,0.3328503668308258,1.5684939140664803e-05,1.5684939140664803e-05,0.00015684939140664803
46,5.529192415898123,9.205370212423391,0.014925212034412593,92.76726913452148,13.699021703318545,22.818726916062204,0.019462717917600746,28.22596429523669,0.9307598,0.26452404260635376,0.26452404260635376,0.26452404260635376,0.35010191798210144,1.362853472593317e-05,1.362853472593317e-05,0.0001362853472593317
47,5.4985818074414725,9.154346479517539,0.014934346081286107,92.53554797172546,13.719414309451455,22.85191518382022,0.020661671743973306,28.03802254325465,0.9310212,0.2575446367263794,0.2575446367263794,0.2575446367263794,0.34522080421447754,1.1695200513309785e-05,1.1695200513309785e-05,0.00011695200513309785
48,5.468568379976159,9.104378416994148,0.014852831500719614,92.39214944839478,13.73328507573981,22.875094212983782,0.02056953002159533,28.11266507600483,0.9314625,0.25719472765922546,0.25719472765922546,0.25719472765922546,0.3497598171234131,9.891478293787679e-06,9.891478293787679e-06,9.891478293787678e-05
49,5.445430637900732,9.065852048628756,0.014798061262384104,93.00120377540588,13.77822396629735,22.950846998315107,0.019288227525784782,28.335014242874948,0.93173015,0.2642406225204468,0.2642406225204468,0.2642406225204468,0.34882649779319763,8.223471292402879e-06,8.223471292402879e-06,8.223471292402878e-05
50,5.426077625594543,9.03357907597174,0.014824948558251031,92.36522650718689,13.75084302299901,22.90426721070942,0.020705159925120443,27.973044345253392,0.9312243,0.2615489065647125,0.2615489065647125,0.2615489065647125,0.34699827432632446,6.696823516852934e-06,6.696823516852934e-06,6.696823516852933e-05
51,5.414899743836502,9.014987943314459,0.01476696160327071,92.68842434883118,13.75396476293865,22.910515760120592,0.019137012821279074,28.335536103499564,0.9316729,0.2629520297050476,0.2629520297050476,0.2629520297050476,0.35251617431640625,5.3167006599613225e-06,5.3167006599613225e-06,5.3167006599613225e-05
52,5.396403645646983,8.9841990852057,0.014709996428854507,92.79013347625732,13.781927798923693,22.957198971196224,0.019019600298059613,28.331493126718623,0.9317067,0.26298990845680237,0.26298990845680237,0.26298990845680237,0.3471752405166626,4.0877726206081886e-06,4.0877726206081886e-06,4.087772620608188e-05
53,5.38194417505055,8.96017886852396,0.014591646043519521,92.49846982955933,13.758458651994404,22.917862164346797,0.019351406758160966,28.350198595147383,0.93184835,0.2671726942062378,0.2671726942062378,0.2671726942062378,0.35085082054138184,3.0141977022707035e-06,3.0141977022707035e-06,3.014197702270703e-05
54,5.375166657576367,8.948850582385885,0.014640287664021165,92.4052906036377,13.7572727705303,22.915797936288936,0.019483710173517466,28.334605467946904,0.9318806,0.2636054754257202,0.2636054754257202,0.2636054754257202,0.34810885787010193,2.0996085426403836e-06,2.0996085426403836e-06,2.0996085426403836e-05
55,5.363028540880329,8.928572930512383,0.014711487530307337,93.13920998573303,13.775587885003342,22.945767779099313,0.02031675522754851,28.20617645665219,0.9317404,0.2621302008628845,0.2621302008628845,0.2621302008628845,0.34776678681373596,1.3470998219270543e-06,1.3470998219270543e-06,1.3470998219270543e-05
56,5.357414433574975,8.919313817188657,0.014564871246456446,92.42578125,13.786834779538607,22.96534430353265,0.019069457794294545,28.354120405096758,0.93157846,0.2614862620830536,0.2614862620830536,0.2614862620830536,0.3475060760974884,7.592177914405926e-07,7.592177914405926e-07,7.5921779144059245e-06
57,5.353615797799209,8.912972211090375,0.014580685824891523,92.21552109718323,13.76564581770646,22.930147472180817,0.01889183967815418,28.390689448306436,0.93184274,0.26313796639442444,0.26313796639442444,0.26313796639442444,0.34854334592819214,3.379516578824942e-07,3.379516578824942e-07,3.379516578824942e-06
58,5.349085734182017,8.905472940785758,0.0145044216541661,92.9591314792633,13.734598360563579,22.878068923950195,0.019391165016905257,28.207634423908434,0.9315331,0.2647836208343506,0.2647836208343506,0.2647836208343506,0.3470069468021393,8.472685250006014e-08,8.472685250006014e-08,8.472685250006013e-07
59,5.352978662637334,8.91195227285164,0.014517790938619535,92.20919442176819,13.77245114978991,22.940944019116852,0.019710258360167866,28.208075222216156,0.93106496,0.2614460587501526,0.2614460587501526,0.2614460587501526,0.34580713510513306,4.002078782935083e-10,4.002078782935083e-10,4.002078782935084e-09
