epoch,train_loss_total,train_loss_det,train_loss_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
0,45.3628579023116,75.51595048097234,0.13321453563542016,193.77669143676758,31.930157510857832,53.18569675244783,0.046845347473495884,22.21187004290129,0.7744246,0.04149724915623665,0.04149724915623665,0.04149724915623665,0.2286125123500824,1.0434064616132949e-05,1.0434064616132949e-05,0.00010434064616132938
1,25.48085207475764,42.44223291672136,0.038778146758068316,196.89570021629333,21.964589570697985,36.58247571242483,0.037757945001909606,24.353064486854954,0.8622137,0.12975963950157166,0.12975963950157166,0.12975963950157166,0.38645076751708984,2.801137565267452e-05,2.801137565267452e-05,0.00028011375652674513
2,18.22333929755471,30.350365768779408,0.03279780281479923,195.5432231426239,18.099206297021162,30.142232041609915,0.03466583234503081,25.202543308860378,0.8767395,0.19383497536182404,0.19383497536182404,0.19383497536182404,0.48467132449150085,5.20197016518341e-05,5.20197016518341e-05,0.000520197016518341
3,15.010387002861238,24.99886201840583,0.027672964735044207,196.268004655838,16.30173783553274,27.153793134187396,0.023653385425476653,27.804475181981136,0.89897114,0.21446757018566132,0.21446757018566132,0.21446757018566132,0.44243940711021423,7.602274591345429e-05,7.602274591345429e-05,0.0007602274591345429
4,13.240979411385275,22.052390161352847,0.023861883873803114,196.79683661460876,15.037531601755243,25.04918730886359,0.020046683371459182,28.879554597955,0.9217381,0.22884315252304077,0.22884315252304077,0.22884315252304077,0.4789562523365021,9.358562769740331e-05,9.358562769740331e-05,0.0009358562769740331
5,12.003082711121131,19.98855257482738,0.024876733853548858,196.27264523506165,14.977608680725098,24.9459732959145,0.02506021758247363,27.2652107037996,0.90715355,0.2384515404701233,0.2384515404701233,0.2384515404701233,0.4779633581638336,9.999999979212171e-05,9.999999979212171e-05,0.0009999999979212171
6,11.002374867286802,18.321642836806916,0.023471882616441266,194.64686632156372,15.045540784534655,25.058695968828705,0.02580643714846749,27.581817827726667,0.9212031,0.26044097542762756,0.26044097542762756,0.26044097542762756,0.5042752027511597,9.99151429413104e-05,9.99151429413104e-05,0.0009991514294131038
7,10.249903200562098,17.06838177289335,0.022184427982330508,193.76755738258362,14.59374565827219,24.30555991122597,0.02602326061184469,27.85986990677683,0.919015,0.2540781497955322,0.2540781497955322,0.2540781497955322,0.47034481167793274,9.96613897237883e-05,9.96613897237883e-05,0.000996613897237883
8,9.672743884373608,16.10644918698876,0.022184972391466735,197.95031571388245,14.48375580185338,24.122357669629547,0.025851706287970667,27.405515771163138,0.918074,0.2594034671783447,0.2594034671783447,0.2594034671783447,0.4759613573551178,9.923959876011988e-05,9.923959876011988e-05,0.0009923959876011988
9,9.226532402457115,15.36367277516093,0.02082085826063418,242.3810315132141,14.544077622263055,24.221676876670436,0.027677227693953012,26.957702486138594,0.9296158,0.2984639108181,0.2984639108181,0.2984639108181,0.5173443555831909,9.86511972574114e-05,9.86511972574114e-05,0.000986511972574114
