epoch,train_loss_total,train_loss_det,train_loss_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
0,49.0545707152555,81.68640051216914,0.10682142023756212,144.65568590164185,36.54442184849789,60.87548737776907,0.04781996694050337,21.925715446472168,0.80474764,0.016662636771798134,0.016662636771798134,0.016662636771798134,0.13825723528862,1.0434064616132949e-05,1.0434064616132949e-05,0.00010434064616132938
1,28.4485870095256,47.382282693557976,0.04804050600664182,92.22226595878601,22.26122253819516,37.0774823740909,0.036830575744572436,24.168556313765677,0.8663275,0.12797093391418457,0.12797093391418457,0.12797093391418457,0.4578477740287781,2.801137565267452e-05,2.801137565267452e-05,0.00028011375652674513
2,19.233059787451285,32.027043118372234,0.04208284976153538,91.78651094436646,18.58783563814665,30.954897278233577,0.0372417946591189,24.194970683047647,0.8911974,0.1874241679906845,0.1874241679906845,0.1874241679906845,0.5903729796409607,5.20197016518341e-05,5.20197016518341e-05,0.000520197016518341
3,15.501430843317397,25.80906693987712,0.03997512042323904,93.61253523826599,16.17965407120554,26.942085768047132,0.036004876423823204,24.38240999924509,0.9037159,0.2447643280029297,0.2447643280029297,0.2447643280029297,0.5808553099632263,7.602274591345429e-05,7.602274591345429e-05,0.0007602274591345429
4,13.523668976786743,22.51453955569611,0.037361719181358256,91.65672492980957,15.452329359556499,25.73117030294318,0.03406648283922359,25.090428402549342,0.9059808,0.2668720781803131,0.2668720781803131,0.2668720781803131,0.6038001775741577,9.358562769740331e-05,9.358562769740331e-05,0.0009358562769740331
5,12.197763014736594,20.307007554930205,0.03389496584262314,92.59972715377808,14.657842422786512,24.405678849471244,0.03608610677091699,24.111939731397126,0.9062946,0.2648499011993408,0.2648499011993408,0.2648499011993408,0.5479410290718079,9.999999979212171e-05,9.999999979212171e-05,0.0009999999979212171
6,11.1632881493404,18.5839472833472,0.03229840383879537,93.5574848651886,14.121877507159585,23.515707668505218,0.031130886293555562,25.647954990989284,0.91677624,0.278450608253479,0.278450608253479,0.278450608253479,0.6991475224494934,9.99151429413104e-05,9.99151429413104e-05,0.0009991514294131038
7,10.378669372546636,17.277823268806674,0.029937605723902163,92.84332323074341,14.06143832206726,23.416593902989437,0.028703441255186733,25.737743377685547,0.9144817,0.26348772644996643,0.26348772644996643,0.26348772644996643,0.5448146462440491,9.96613897237883e-05,9.96613897237883e-05,0.000996613897237883
8,9.802247940559745,16.318400347868103,0.02801834830728164,91.77675366401672,14.054537810777363,23.40536127592388,0.02830098755657673,25.992023468017578,0.91651285,0.27117717266082764,0.27117717266082764,0.27117717266082764,0.4992224872112274,9.923959876011988e-05,9.923959876011988e-05,0.0009923959876011988
9,9.332373284247227,15.535773517943475,0.02727199393123108,93.31387543678284,13.728402727528623,22.863833778782894,0.025255019678489157,26.77343760038677,0.9206725,0.2973692715167999,0.2973692715167999,0.2973692715167999,0.6564207077026367,9.86511972574114e-05,9.86511972574114e-05,0.000986511972574114
10,8.966169935035108,14.9271155173502,0.024750573256966835,92.54246854782104,13.849245334926405,23.06575740011115,0.024475923347237864,26.863366377981084,0.9227934,0.2713682949542999,0.2713682949542999,0.2713682949542999,0.5750506520271301,9.78981761800939e-05,9.78981761800939e-05,0.000978981761800939
11,8.660046168629279,14.417692743498703,0.023575418958656467,92.63202619552612,13.797767513676694,22.98109164990877,0.02277997136116028,27.20713404605263,0.9238932,0.27498480677604675,0.27498480677604675,0.27498480677604675,0.564865231513977,9.698308351312983e-05,9.698308351312983e-05,0.0009698308351312981
12,8.39174474593614,13.970794755463317,0.023168758683338713,93.54186201095581,13.798643651761507,22.98070566277755,0.025549513189808318,26.131623770061292,0.91966265,0.2880220115184784,0.2880220115184784,0.2880220115184784,0.652704656124115,9.590901564043844e-05,9.590901564043844e-05,0.0009590901564043844
13,8.176751346423709,13.613327822341441,0.021885788158680017,92.57751560211182,14.052810292494925,23.406194059472334,0.02273327362184462,27.346861387553968,0.9251407,0.26346471905708313,0.26346471905708313,0.26346471905708313,0.6015453338623047,9.467960686771277e-05,9.467960686771277e-05,0.0009467960686771276
14,7.960058327378897,13.25255135084768,0.021317994667269687,93.05972790718079,13.806977535548963,22.99560637223093,0.024033044121767346,27.058166303132708,0.9257962,0.27525654435157776,0.27525654435157776,0.27525654435157776,0.45707517862319946,9.329901712507953e-05,9.329901712507953e-05,0.0009329901712507952
15,7.789856691719223,12.96881629456547,0.021416514405402643,93.07070589065552,14.013203206815218,23.34044205515008,0.022343601345231657,27.437444084569027,0.92714506,0.2867370545864105,0.2867370545864105,0.2867370545864105,0.4396417438983917,9.17719178912124e-05,9.17719178912124e-05,0.0009177191789121239
16,7.636963379794154,12.714783341907035,0.02023265326868591,92.92922019958496,13.82306853093599,23.021880927838776,0.024848713588557746,26.645105813678942,0.92123425,0.270352303981781,0.270352303981781,0.270352303981781,0.4601605236530304,9.010347638652695e-05,9.010347638652695e-05,0.0009010347638652694
17,7.491680327627726,12.472724183599777,0.020113800202721153,92.38516688346863,13.970755878247713,23.270446501280134,0.021218445004993362,27.79469364567807,0.9277807,0.25162166357040405,0.25162166357040405,0.25162166357040405,0.39155587553977966,8.829933808894233e-05,8.829933808894233e-05,0.0008829933808894232
18,7.3524151674258675,12.24081956331259,0.019807879972128566,92.6555609703064,13.772290995246486,22.939685344696045,0.021198135825168146,27.62005851143285,0.9280175,0.3098982572555542,0.3098982572555542,0.3098982572555542,0.46354225277900696,8.636560763137103e-05,8.636560763137103e-05,0.0008636560763137102
19,7.230939066148477,12.038717759440312,0.01927036409438544,93.22584247589111,13.789757866608468,22.968866975683916,0.02109283576474378,27.660186767578125,0.9282015,0.2843606770038605,0.2843606770038605,0.2843606770038605,0.479934424161911,8.430882814557354e-05,8.430882814557354e-05,0.0008430882814557352
20,7.115534344063284,11.846564100827543,0.018988969524137,92.95926880836487,13.946622334028545,23.230204281054046,0.021247896267787406,27.682310505917197,0.92787933,0.25063908100128174,0.25063908100128174,0.25063908100128174,0.44572144746780396,8.213595912227161e-05,8.213595912227161e-05,0.000821359591222716
21,7.013054411239385,11.675830627309866,0.018889398096555546,92.68098998069763,13.792057250675402,22.97159310391075,0.02275204633999812,27.432629083332262,0.92819124,0.2688212990760803,0.2688212990760803,0.2688212990760803,0.46998924016952515,7.985435286243461e-05,7.985435286243461e-05,0.000798543528624346
22,6.915931383270455,11.514345702706459,0.01830922961556192,92.87129402160645,13.733124331424111,22.874337171253405,0.02130376750995454,27.498644126088994,0.92773247,0.2623067796230316,0.2623067796230316,0.2623067796230316,0.5631140470504761,7.747172959942041e-05,7.747172959942041e-05,0.0007747172959942039
23,6.818081119964862,11.351291751413136,0.0182644497810463,92.9639880657196,13.792893974404587,22.97290761847245,0.022872064850832288,27.570071370978106,0.9277925,0.26495569944381714,0.26495569944381714,0.26495569944381714,0.39877936244010925,7.499615137614942e-05,7.499615137614942e-05,0.000749961513761494
24,6.7358680690717545,11.214480827594626,0.017948222190410274,93.17582106590271,13.672351159547505,22.772626901927747,0.021936254281746715,27.61408002753007,0.9285713,0.26926714181900024,0.26926714181900024,0.26926714181900024,0.5339744687080383,7.243599476570338e-05,7.243599476570338e-05,0.0007243599476570337
25,6.650097918734655,11.071604836323418,0.017836833280747682,93.00196552276611,13.663993496643869,22.759636050776432,0.02052828502890311,27.99611668837698,0.9293105,0.2688509523868561,0.2688509523868561,0.2688509523868561,0.402850866317749,6.97999225276536e-05,6.97999225276536e-05,0.0006979992252765359
26,6.5687947131249596,10.93634811389409,0.017463919385496914,92.74014377593994,13.506917489202399,22.49707111559416,0.02168551430498299,27.62825750049792,0.92867583,0.2757329046726227,0.2757329046726227,0.2757329046726227,0.399924635887146,6.709685429602461e-05,6.709685429602461e-05,0.0006709685429602461
27,6.495531260033013,10.814479212028479,0.01710860223617393,92.4940824508667,13.620679491444639,22.68803767154091,0.019640463698459298,28.14995595028526,0.92994547,0.2623457908630371,0.2623457908630371,0.2623457908630371,0.4023594558238983,6.433593639807621e-05,6.433593639807621e-05,0.000643359363980762
28,6.407101688713863,10.667109996173822,0.017088520404850614,93.28169536590576,13.772781911649203,22.94053971140008,0.02114359230587357,27.89561562789114,0.92895037,0.2578664720058441,0.2578664720058441,0.2578664720058441,0.385055810213089,6.152651090602707e-05,6.152651090602707e-05,0.0006152651090602706
29,6.350417228328023,10.572565154969505,0.017194691938888222,92.91031002998352,13.637652058350412,22.71493854020771,0.021720676878957373,27.46820148668791,0.9289771,0.25925564765930176,0.25925564765930176,0.25925564765930176,0.3862664997577667,5.867808402643962e-05,5.867808402643962e-05,0.000586780840264396
