epoch,train_loss_total,train_loss_det,train_loss_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
0,48.7780759715735,81.20994513460835,0.13026730277134707,179.06164813041687,35.775263585542376,59.586189671566615,0.05886983087188319,20.705277292351973,0.78100806,0.02210495062172413,0.02210495062172413,0.02210495062172413,0.17949934303760529,1.0434064616132949e-05,1.0434064616132949e-05,0.00010434064616132938
1,28.250379516039523,47.05823363779481,0.03859547573232258,176.26898789405823,22.69149092624062,37.800501472071595,0.02797279075572365,26.464029613294098,0.88031065,0.12265577912330627,0.12265577912330627,0.12265577912330627,0.45340588688850403,2.801137565267452e-05,2.801137565267452e-05,0.00028011375652674513
2,19.29235224589285,32.13298725558673,0.03139787839965013,176.96472883224487,18.802287904839766,31.31872874812076,0.027624817908202346,26.625255233363102,0.90405875,0.19159628450870514,0.19159628450870514,0.19159628450870514,0.5396140813827515,5.20197016518341e-05,5.20197016518341e-05,0.000520197016518341
3,15.639803914814534,26.047836859771824,0.027752886727732552,176.77812576293945,16.215088417655544,27.00043608012952,0.037064987773958,25.114572374444258,0.9102969,0.22018466889858246,0.22018466889858246,0.22018466889858246,0.5485489964485168,7.602274591345429e-05,7.602274591345429e-05,0.0007602274591345429
4,13.633020161087611,22.705377844807497,0.024482189141926253,176.4247124195099,15.340321992572985,25.547953028427926,0.028873658199843607,26.22524396996749,0.91262573,0.2683386206626892,0.2683386206626892,0.2683386206626892,0.6280592679977417,9.358562769740331e-05,9.358562769740331e-05,0.0009358562769740331
5,12.273648698501827,20.440348924140572,0.023597155518094107,176.94878029823303,15.349046983216939,25.564331531524658,0.026118640297729718,27.176363844620553,0.9159595,0.2931915819644928,0.2931915819644928,0.2931915819644928,0.6239410042762756,9.999999979212171e-05,9.999999979212171e-05,0.0009999999979212171
6,11.215364080985138,18.677120900079373,0.022727910709511898,176.5337429046631,14.259660733373542,23.753719053770368,0.018571790209726283,29.31236427708676,0.9230725,0.30308857560157776,0.30308857560157776,0.30308857560157776,0.55404132604599,9.99151429413104e-05,9.99151429413104e-05,0.0009991514294131038
7,10.453762060422509,17.40846384954303,0.021708362246790555,176.89882636070251,14.404529157437777,23.98965654875103,0.02683647604365098,27.471195722881117,0.92019707,0.3269364833831787,0.3269364833831787,0.3269364833831787,0.5519927144050598,9.96613897237883e-05,9.96613897237883e-05,0.000996613897237883
8,9.852316392252812,16.40681346307354,0.02056982688500683,176.6553635597229,14.5313113739616,24.20592491250289,0.019389752151542587,29.060448897512334,0.92466444,0.26449674367904663,0.26449674367904663,0.26449674367904663,0.5068982839584351,9.923959876011988e-05,9.923959876011988e-05,0.0009923959876011988
9,9.41735740515132,15.682725065554198,0.01930494925450989,176.56536507606506,14.493965437537746,24.144041211981524,0.018850185393698905,29.37083269420423,0.92828083,0.27090224623680115,0.27090224623680115,0.27090224623680115,0.5388832092285156,9.86511972574114e-05,9.86511972574114e-05,0.000986511972574114
10,9.021972379714343,15.024003530370779,0.018924676365040968,178.44355821609497,14.105372152830425,23.49395920100965,0.02248998574520412,28.401198286759225,0.92710704,0.3009445071220398,0.3009445071220398,0.3009445071220398,0.4776829779148102,9.78981761800939e-05,9.78981761800939e-05,0.000978981761800939
11,8.715411563652063,14.512570192821347,0.019672685148060136,176.43125748634338,13.973730275505467,23.27545462156597,0.021142115914507917,28.859859265779193,0.9261851,0.30965089797973633,0.30965089797973633,0.30965089797973633,0.48112577199935913,9.698308351312983e-05,9.698308351312983e-05,0.0009698308351312981
12,8.445503496451064,14.063152760921227,0.019028650710598616,176.638197183609,13.975700905448512,23.280989019494307,0.01776729622169545,29.73211027446546,0.9293967,0.2937171161174774,0.2937171161174774,0.2937171161174774,0.5089919567108154,9.590901564043844e-05,9.590901564043844e-05,0.0009590901564043844
13,8.236940390637676,13.71553857498408,0.019042226904857216,176.4148645401001,13.992483201779818,23.30892979471307,0.01781204796249145,29.83301810214394,0.9291409,0.28130674362182617,0.28130674362182617,0.28130674362182617,0.462598592042923,9.467960686771277e-05,9.467960686771277e-05,0.0009467960686771276
14,8.023513230410488,13.360229250031953,0.018438405171912572,176.40014147758484,13.959333193929572,23.254537632590846,0.016525283774459047,30.109108623705414,0.9323516,0.29569435119628906,0.29569435119628906,0.29569435119628906,0.44946369528770447,9.329901712507953e-05,9.329901712507953e-05,0.0009329901712507952
15,7.832989602627052,13.042335332374215,0.01897018530251324,176.50547122955322,14.143416266692313,23.55882097545423,0.020307826466466252,29.081998925460013,0.9281134,0.26898595690727234,0.26898595690727234,0.26898595690727234,0.4407738149166107,9.17719178912124e-05,9.17719178912124e-05,0.0009177191789121239
16,7.678275915896258,12.78536070103182,0.017647991746629014,175.95815873146057,14.043814270119919,23.391966543699567,0.02158431252954822,28.876567188062165,0.93165416,0.29093116521835327,0.29093116521835327,0.29093116521835327,0.4550725221633911,9.010347638652695e-05,9.010347638652695e-05,0.0009010347638652694
17,7.545793052003675,12.564009998285659,0.018466913201160097,176.65230894088745,14.0733768689005,23.443322407571895,0.018457105677378804,29.640442848205566,0.93173444,0.2948417365550995,0.2948417365550995,0.2948417365550995,0.46903276443481445,8.829933808894233e-05,8.829933808894233e-05,0.0008829933808894232
