epoch,train_loss_total,train_loss_det,train_loss_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
15,7.88208179115128,13.1220335392369,0.022153404901872703,97.03837966918945,14.205438137054443,23.660373436777217,0.023033874501523218,27.273018987555254,0.925467,0.26658084988594055,0.26658084988594055,0.26658084988594055,0.48554039001464844,9.17719178912124e-05,9.17719178912124e-05,0.0009177191789121239
16,7.711675901771713,12.838810941642354,0.02097255633822803,97.10816407203674,14.162462297238802,23.58971136494687,0.021587206982076168,27.706296619616058,0.92381054,0.27863192558288574,0.27863192558288574,0.27863192558288574,0.46603497862815857,9.010347638652695e-05,9.010347638652695e-05,0.0009010347638652694
17,7.585005018404659,12.628097212800412,0.020365999591154364,96.34678959846497,14.459873086527773,24.08536858307688,0.021628139074891806,27.498312749360736,0.92571646,0.24048157036304474,0.24048157036304474,0.24048157036304474,0.429231733083725,8.829933808894233e-05,8.829933808894233e-05,0.0008829933808894232
18,7.438771676494036,12.38481081242098,0.019712255184529903,96.23296308517456,14.328934682042975,23.86304413644891,0.02776897527081402,25.880982398986816,0.92035735,0.25583770871162415,0.25583770871162415,0.25583770871162415,0.44581836462020874,8.636560763137103e-05,8.636560763137103e-05,0.0008636560763137102
19,7.312115740252886,12.173737183633643,0.019682853624259696,96.84969568252563,14.029260497344168,23.367144534462376,0.022432844301587658,27.56023005435341,0.92539877,0.26722395420074463,0.26722395420074463,0.26722395420074463,0.4138658940792084,8.430882814557354e-05,8.430882814557354e-05,0.0008430882814557352
20,7.197204012855841,11.982189514793946,0.019725066506038173,96.98679995536804,14.054794424458555,23.410004063656455,0.021978513435705713,27.61649061504163,0.9252298,0.270977646112442,0.270977646112442,0.270977646112442,0.43941858410835266,8.213595912227161e-05,8.213595912227161e-05,0.000821359591222716
21,7.087012972577612,11.799006243858218,0.019022356879351467,97.21258783340454,14.013995484301919,23.341409030713532,0.022873832354027974,27.489757688421953,0.9278826,0.28355473279953003,0.28355473279953003,0.28355473279953003,0.45357996225357056,7.985435286243461e-05,7.985435286243461e-05,0.000798543528624346
22,6.9900578626644645,11.637762710965912,0.018499878979635464,96.66085886955261,14.195167403472098,23.644322294937936,0.02143351851325286,27.817338341160823,0.9277109,0.25428181886672974,0.25428181886672974,0.25428181886672974,0.4241589605808258,7.747172959942041e-05,7.747172959942041e-05,0.0007747172959942039
23,6.892556152747343,11.475142798079967,0.018675480665621524,96.75169515609741,14.103602208589253,23.492678717563027,0.019986076917695373,27.99754433882864,0.92896974,0.23900437355041504,0.23900437355041504,0.23900437355041504,0.39260780811309814,7.499615137614942e-05,7.499615137614942e-05,0.000749961513761494
24,6.80165968195398,11.324069922994298,0.018043587749187476,97.44999170303345,14.049861669540405,23.40292037160773,0.02027234574779868,27.974220024911983,0.92887616,0.2684386670589447,0.2684386670589447,0.2684386670589447,0.4065341055393219,7.243599476570338e-05,7.243599476570338e-05,0.0007243599476570337
25,6.71504775147453,11.1796972213494,0.018072812219491946,97.35101222991943,14.03037310901441,23.37034175270482,0.020418431242241672,27.999525521930895,0.92917633,0.25371041893959045,0.25371041893959045,0.25371041893959045,0.3842187821865082,6.97999225276536e-05,6.97999225276536e-05,0.0006979992252765359
26,6.638964950477815,11.053233045021942,0.017562100630206842,96.91721820831299,14.163046347467523,23.591227506336413,0.020773136963773715,27.51083012631065,0.9281517,0.2588259279727936,0.2588259279727936,0.2588259279727936,0.38415518403053284,6.709685429602461e-05,6.709685429602461e-05,0.0006709685429602461
27,6.552509796283088,10.909009582196656,0.01775940346639592,97.59107494354248,14.03000081212897,23.3680957994963,0.02285691904590318,27.630452808580902,0.9289844,0.2531772255897522,0.2531772255897522,0.2531772255897522,0.3967422544956207,6.433593639807621e-05,6.433593639807621e-05,0.000643359363980762
28,6.484954810441475,10.796697056031899,0.017340748046808015,97.20032048225403,13.94284987449646,23.224241407294024,0.02076138715308748,27.731709681059186,0.9283411,0.258330762386322,0.258330762386322,0.258330762386322,0.3879573345184326,6.152651090602707e-05,6.152651090602707e-05,0.0006152651090602706
29,6.403059786763684,10.660098239545912,0.0175013932746873,96.8760895729065,13.99749261454532,23.31608892741956,0.019596653573803212,28.146245103133353,0.92967904,0.2437022626399994,0.2437022626399994,0.2437022626399994,0.3818502724170685,5.867808402643962e-05,5.867808402643962e-05,0.000586780840264396
30,6.3373162425050165,10.550944974056232,0.016872464673342562,97.71767997741699,14.02534516234147,23.362122610995645,0.020177304475127084,28.018261909484863,0.92964834,0.2531679570674896,0.2531679570674896,0.2531679570674896,0.38535600900650024,5.580029393422612e-05,5.580029393422612e-05,0.0005580029393422611
31,6.2712784527237515,10.44102271896171,0.01666139882951274,97.97112107276917,14.051436512093796,23.405223545275238,0.020754482425553233,27.822793609217594,0.92952067,0.2472279667854309,0.2472279667854309,0.2472279667854309,0.3701237738132477,5.290287816011565e-05,5.290287816011565e-05,0.0005290287816011565
32,6.206348796623254,10.332871259940456,0.016564423641697926,97.5895025730133,14.136663336502878,23.54731609946803,0.02068273654501689,28.048915913230495,0.9298463,0.244648277759552,0.244648277759552,0.244648277759552,0.37627390027046204,4.999564064193245e-05,4.999564064193245e-05,0.0004999564064193245
33,6.140265640793923,10.222852000622167,0.016385460881148478,97.5784330368042,14.103312806079263,23.491217813993757,0.021454133730577796,27.825860726205928,0.9295566,0.23779474198818207,0.23779474198818207,0.23779474198818207,0.3594595491886139,4.708841855117373e-05,4.708841855117373e-05,0.00047088418551173724
34,6.0868325767845946,10.133949219246269,0.016156992761178823,97.75685596466064,13.93051320628116,23.204461097717285,0.019589739287958333,28.257385103326094,0.93041056,0.24405185878276825,0.24405185878276825,0.24405185878276825,0.3577302098274231,4.419104900713516e-05,4.419104900713516e-05,0.0004419104900713515
35,6.0239784340126015,10.029132086655189,0.016247348424899728,97.93232417106628,14.038265115336367,23.384080635873897,0.019540141287602876,28.06170287885164,0.92976177,0.2517618238925934,0.2517618238925934,0.2517618238925934,0.37191200256347656,4.1313335791213014e-05,4.1313335791213014e-05,0.0004131333579121301
36,5.967390504002945,9.93499948387983,0.01597643411662838,97.16015815734863,14.16381513445001,23.590001482712594,0.024534451824269797,27.167708095751312,0.9280037,0.24744878709316254,0.24744878709316254,0.24744878709316254,0.369107723236084,3.846501617401141e-05,3.846501617401141e-05,0.00038465016174011403
37,5.914258006224438,9.84649770984829,0.015897889697462975,97.68626546859741,14.106745431297703,23.49825015820955,0.019486696189759595,28.00217513034218,0.9298666,0.2390754520893097,0.2390754520893097,0.2390754520893097,0.3637003004550934,3.56557279675006e-05,3.56557279675006e-05,0.00035655727967500594
38,5.859752231630786,9.755690744304358,0.015843914674308887,97.95591735839844,14.092627839038247,23.47317557585867,0.021804788149893284,27.68284441295423,0.9295867,0.2398305982351303,0.2398305982351303,0.2398305982351303,0.34676170349121094,3.289497691371221e-05,3.289497691371221e-05,0.00032894976913712203
39,5.815281621341048,9.68174708001666,0.015582891527072856,98.28345799446106,14.092472791671753,23.47319271689967,0.021391583312498897,27.88155339893542,0.93027097,0.24011839926242828,0.24011839926242828,0.24011839926242828,0.344241201877594,3.0192104520317096e-05,3.0192104520317096e-05,0.00030192104520317093
40,5.768517072671633,9.60389191827804,0.015454295851862448,98.22661256790161,14.068291362963224,23.432380877043073,0.022155751327150745,27.652303745872096,0.92977935,0.2389969378709793,0.2389969378709793,0.2389969378709793,0.34729471802711487,2.755625645192047e-05,2.755625645192047e-05,0.00027556256451920463
41,5.720942410182056,9.524621893245971,0.01542270688345907,98.16441583633423,14.202213299901862,23.65739147286666,0.019444781429085293,28.115340333235892,0.9305076,0.23789691925048828,0.23789691925048828,0.23789691925048828,0.35104331374168396,2.4996351584027695e-05,2.4996351584027695e-05,0.0002499635158402769
42,5.678091069747662,9.453270052667696,0.015322113786254744,98.1579601764679,14.181116480576364,23.62229635840968,0.019345159691415335,28.116871984381426,0.9306632,0.23503632843494415,0.23503632843494415,0.23503632843494415,0.35493147373199463,2.2521051824393003e-05,2.2521051824393003e-05,0.00022521051824393002
43,5.6358104959177,9.382881828236355,0.01520302466943066,97.48784375190735,14.157519541288677,23.58240704787405,0.020187140442430973,28.10359001159668,0.9299945,0.22905690968036652,0.22905690968036652,0.22905690968036652,0.33557242155075073,2.0138732803865287e-05,2.0138732803865287e-05,0.00020138732803865283
44,5.6067961637502925,9.334567735187687,0.015138317128719301,98.40610766410828,14.078690139870895,23.4517499522159,0.01909909559119689,28.22149422294215,0.93067324,0.23263294994831085,0.23263294994831085,0.23263294994831085,0.3430076539516449,1.7857455535904732e-05,1.7857455535904732e-05,0.00017857455535904733
45,5.569054315830099,9.271665833213113,0.015136551052086685,98.06162023544312,14.11682361050656,23.51539815099616,0.018960709512037665,28.241781736675062,0.9307368,0.2414933741092682,0.2414933741092682,0.2414933741092682,0.3584260046482086,1.5684939140664803e-05,1.5684939140664803e-05,0.00015684939140664803
46,5.541507497102863,9.225827965990502,0.015026327089748132,98.4474561214447,14.068219134682103,23.434232260051527,0.019198129590796798,28.311682148983603,0.93097425,0.23079447448253632,0.23079447448253632,0.23079447448253632,0.3350670337677002,1.362853472593317e-05,1.362853472593317e-05,0.0001362853472593317
47,5.51243646615725,9.177466441845072,0.014891028831943542,98.35898280143738,14.202391461322183,23.65806097733347,0.018885642731268155,28.250298500061035,0.930826,0.23410247266292572,0.23410247266292572,0.23410247266292572,0.3430945575237274,1.1695200513309785e-05,1.1695200513309785e-05,0.00011695200513309785
48,5.485280492462708,9.132233019532828,0.014851231663706815,98.65167212486267,14.185914943092747,23.63043955752724,0.019126556225513156,28.229682269849274,0.9305908,0.226155623793602,0.226155623793602,0.226155623793602,0.34156137704849243,9.891478293787679e-06,9.891478293787679e-06,9.891478293787678e-05
49,5.462348854280191,9.09401100182608,0.014855171447228583,98.39907503128052,14.167473378934359,23.598588943481445,0.020798497490192715,27.95848816319516,0.9305204,0.23440907895565033,0.23440907895565033,0.23440907895565033,0.334997296333313,8.223471292402879e-06,8.223471292402879e-06,8.223471292402878e-05
50,5.444557203020795,9.064429449063484,0.01474834454383082,98.49375987052917,14.210420984970895,23.670615472291644,0.020127728875530392,28.112749902825605,0.9305551,0.23017042875289917,0.23017042875289917,0.23017042875289917,0.3389259874820709,6.696823516852934e-06,6.696823516852934e-06,6.696823516852933e-05
51,5.424359914277415,9.03078947396114,0.01471508953130591,98.566565990448,14.131981673993563,23.54045245521947,0.01927397735907059,28.14368544126812,0.9307831,0.22732745110988617,0.22732745110988617,0.22732745110988617,0.336637943983078,5.3167006599613225e-06,5.3167006599613225e-06,5.3167006599613225e-05
52,5.407443941200041,9.002600201992406,0.014709101134449898,96.03747940063477,14.1621767972645,23.588377099288138,0.022874794949434306,27.517683129561576,0.93033844,0.23306092619895935,0.23306092619895935,0.23306092619895935,0.3403026759624481,4.0877726206081886e-06,4.0877726206081886e-06,4.087772620608188e-05
53,5.398586247034581,8.98792514830921,0.014577432383774402,94.9827389717102,14.176482112784134,23.613853755750153,0.02042309481552557,28.055048992759303,0.9309953,0.23201985657215118,0.23201985657215118,0.23201985657215118,0.33962321281433105,3.0141977022707035e-06,3.0141977022707035e-06,3.014197702270703e-05
54,5.384727374139624,8.9647819420387,0.014645039117063007,93.93757462501526,14.150153511448911,23.570798371967516,0.019184621859733995,28.150420239097194,0.9308778,0.2322041243314743,0.2322041243314743,0.2322041243314743,0.3402886390686035,2.0996085426403836e-06,2.0996085426403836e-06,2.0996085426403836e-05
55,5.373886433888378,8.946743131057596,0.014600934205302344,92.82598829269409,14.149075119118942,23.56929111480713,0.018749832371739966,28.320929728056257,0.93113035,0.23258666694164276,0.23258666694164276,0.23258666694164276,0.3406195044517517,1.3470998219270543e-06,1.3470998219270543e-06,1.3470998219270543e-05
56,5.372761492445178,8.94487049960791,0.01459749956793359,92.83316159248352,14.176821997291164,23.614096992894222,0.020907761725155932,27.955263238204154,0.9310147,0.23413197696208954,0.23413197696208954,0.23413197696208954,0.34608975052833557,7.592177914405926e-07,7.592177914405926e-07,7.5921779144059245e-06
57,5.362987962262384,8.92860219022697,0.01456614187991591,92.59631609916687,14.193248874262759,23.640587555734736,0.022239152440115026,27.659134312679893,0.9305508,0.2346615046262741,0.2346615046262741,0.2346615046262741,0.34396180510520935,3.379516578824942e-07,3.379516578824942e-07,3.379516578824942e-06
58,5.364114302452829,8.930505481259576,0.014527031383988065,92.69730401039124,14.13079325776351,23.538246255171927,0.019612163648401435,28.22114452562834,0.93116516,0.23216736316680908,0.23216736316680908,0.23216736316680908,0.33901286125183105,8.472685250006014e-08,8.472685250006014e-08,8.472685250006013e-07
59,5.36340881328224,8.929321477405704,0.014539329403701902,92.84581089019775,14.175251320788735,23.612211879931,0.0198087027100356,28.07780802877326,0.9307988,0.23214998841285706,0.23214998841285706,0.23214998841285706,0.3390997648239136,4.002078782935083e-10,4.002078782935083e-10,4.002078782935084e-09
