epoch,train_loss_total,train_loss_det,train_loss_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
15,7.734039233396046,12.876547927019365,0.02027536421243487,110.04686546325684,13.899756055129203,23.153207101319964,0.01957767236193544,28.665668788709137,0.9294321,0.2721632421016693,0.2721632421016693,0.2721632421016693,0.45289358496665955,9.17719178912124e-05,9.17719178912124e-05,0.0009177191789121239
16,7.583446170469063,12.625908303036585,0.01975223273885521,110.78859734535217,14.127422370408711,23.531486486133776,0.021324687588371728,28.083925146805612,0.9282356,0.260164737701416,0.260164737701416,0.260164737701416,0.4415516257286072,9.010347638652695e-05,9.010347638652695e-05,0.0009010347638652694
17,7.423762100991037,12.360173221665864,0.01914466556955748,110.17794418334961,14.052040463999697,23.40666248923854,0.020105824242100903,28.398739864951686,0.9282419,0.2851274013519287,0.2851274013519287,0.2851274013519287,0.43449661135673523,8.829933808894233e-05,8.829933808894233e-05,0.0008829933808894232
18,7.2750057180099725,12.11252630765909,0.018724102481650802,110.34411430358887,14.027015171552959,23.364614386307565,0.020614692843274066,28.242845485084935,0.9293348,0.25821179151535034,0.25821179151535034,0.25821179151535034,0.39614176750183105,8.636560763137103e-05,8.636560763137103e-05,0.0008636560763137102
19,7.161137506505912,11.922747922167883,0.018721165427453466,110.14872550964355,13.986459531282124,23.29750347137451,0.019892256167766294,28.73250168248227,0.9305001,0.2592267394065857,0.2592267394065857,0.2592267394065857,0.42941924929618835,8.430882814557354e-05,8.430882814557354e-05,0.0008430882814557352
20,7.053659205526394,11.74407381249072,0.018036582729075584,109.974196434021,13.80835727641457,22.999867163206403,0.021091075516060778,28.394288113242702,0.9300802,0.27102330327033997,0.27102330327033997,0.27102330327033997,0.40220576524734497,8.213595912227161e-05,8.213595912227161e-05,0.000821359591222716
21,6.943004413458247,11.559785762924387,0.017831726291663595,110.66891026496887,13.767766488225837,22.933492409555537,0.01917622985906507,29.031629311411006,0.93146455,0.2743190824985504,0.2743190824985504,0.2743190824985504,0.404371052980423,7.985435286243461e-05,7.985435286243461e-05,0.000798543528624346
22,6.832359805002482,11.375246947088211,0.01802837946904724,110.64235973358154,13.715406656265259,22.846016030562552,0.0194908859649379,28.901878156160052,0.93072253,0.277810662984848,0.277810662984848,0.277810662984848,0.40564799308776855,7.747172959942041e-05,7.747172959942041e-05,0.0007747172959942039
23,6.727444489174128,11.200773527629696,0.017450255592905427,110.76286220550537,13.819561619507638,23.019105810868112,0.02024393362042151,28.47978852924548,0.93059623,0.2727285623550415,0.2727285623550415,0.2727285623550415,0.4011668264865875,7.499615137614942e-05,7.499615137614942e-05,0.000749961513761494
24,6.6518087129234145,11.074796144491453,0.01732683656036527,110.67040610313416,13.73248667466013,22.873872004057233,0.02040717853723388,28.618957971271715,0.9305358,0.2768096327781677,0.2768096327781677,0.2768096327781677,0.40865930914878845,7.243599476570338e-05,7.243599476570338e-05,0.0007243599476570337
25,6.544810388529188,10.896693906813953,0.016984390436458552,110.52716445922852,13.698865012118691,22.819261576000013,0.018268615742655175,29.203134787710088,0.9323109,0.27469906210899353,0.27469906210899353,0.27469906210899353,0.4205867648124695,6.97999225276536e-05,6.97999225276536e-05,0.0006979992252765359
26,6.461715571558961,10.75835458313036,0.016756364626103436,110.93628740310669,13.663111347901193,22.759220775805023,0.01894585920595809,29.07773740668046,0.9314449,0.2715986371040344,0.2715986371040344,0.2715986371040344,0.39139068126678467,6.709685429602461e-05,6.709685429602461e-05,0.0006709685429602461
27,6.36867560637782,10.603055907641085,0.017104458633144633,110.63710236549377,13.683411397432026,22.792145854548405,0.020308350703041805,28.568023982800934,0.93115944,0.2633988559246063,0.2633988559246063,0.2633988559246063,0.37610140442848206,6.433593639807621e-05,6.433593639807621e-05,0.000643359363980762
28,6.297980092535946,10.485592051359554,0.01656147820997668,127.50376892089844,13.607036741156326,22.665874255330937,0.018779046931549123,29.07136149155466,0.9313343,0.26440632343292236,0.26440632343292236,0.26440632343292236,0.3757909834384918,6.152651090602707e-05,6.152651090602707e-05,0.0006152651090602706
29,6.224542086400956,10.363282036258136,0.016431496198344567,149.54692006111145,13.684355572650308,22.79231824372944,0.02241036888996237,28.24478064085308,0.92992616,0.28909632563591003,0.28909632563591003,0.28909632563591003,0.407397598028183,5.867808402643962e-05,5.867808402643962e-05,0.000586780840264396
30,6.149322696614041,10.23815690985294,0.016070706534803754,110.58675765991211,13.501259414773239,22.48926820253071,0.019245001634484844,28.76282144847669,0.9307375,0.27842065691947937,0.27842065691947937,0.27842065691947937,0.3917694091796875,5.580029393422612e-05,5.580029393422612e-05,0.0005580029393422611
31,6.077368498222207,10.118289978152905,0.015985637093050446,111.04177045822144,13.523706938091077,22.526450709292764,0.01958979171161589,28.387467635305303,0.93039966,0.26568853855133057,0.26568853855133057,0.26568853855133057,0.37838196754455566,5.290287816011565e-05,5.290287816011565e-05,0.0005290287816011565
32,6.006378171212247,9.999994089610897,0.015953691829533132,110.71946048736572,13.52506799446909,22.529378464347438,0.018600715961503356,29.149810188695003,0.93213665,0.27013537287712097,0.27013537287712097,0.27013537287712097,0.3894987404346466,4.999564064193245e-05,4.999564064193245e-05,0.0004999564064193245
33,5.945228778456446,9.898079555236434,0.015952040483667093,111.07851362228394,13.544871091842651,22.562943257783587,0.017761582141055873,29.28369180779708,0.93286806,0.2707802653312683,0.2707802653312683,0.2707802653312683,0.3768593966960907,4.708841855117373e-05,4.708841855117373e-05,0.00047088418551173724
34,5.876533556507673,9.783854302194051,0.015551872371891543,110.68313574790955,13.64096777062667,22.722472040276777,0.018710021003100433,29.077420736614027,0.93285626,0.27819377183914185,0.27819377183914185,0.27819377183914185,0.38437390327453613,4.419104900713516e-05,4.419104900713516e-05,0.0004419104900713515
35,5.813984292427948,9.67961564407827,0.015536705980830618,110.7935061454773,13.652710751483315,22.741773178702907,0.019115670682176164,29.123285444159258,0.93318665,0.26525700092315674,0.26525700092315674,0.26525700092315674,0.3789272606372833,4.1313335791213014e-05,4.1313335791213014e-05,0.0004131333579121301
36,5.7601214464181645,9.589987720441668,0.015321496821542893,111.22332739830017,13.55082977445502,22.57215878837987,0.01883474842792279,29.09111560018439,0.9325969,0.2646162211894989,0.2646162211894989,0.2646162211894989,0.3736991882324219,3.846501617401141e-05,3.846501617401141e-05,0.00038465016174011403
37,5.702574322589887,9.49412019499417,0.015255018365116889,110.94838809967041,13.601887677845202,22.656264957628753,0.020320034585893154,28.692793896323757,0.9321871,0.25833624601364136,0.25833624601364136,0.25833624601364136,0.3873986005783081,3.56557279675006e-05,3.56557279675006e-05,0.00035655727967500594
38,5.6518303940662395,9.409448160273154,0.015403258517898363,111.41002178192139,13.555232863677176,22.578895167300576,0.019738119928852507,28.963309538991826,0.9330823,0.2647521495819092,0.2647521495819092,0.2647521495819092,0.3766515552997589,3.289497691371221e-05,3.289497691371221e-05,0.00032894976913712203
39,5.594062136258451,9.313343287261675,0.015139928001466683,110.87512183189392,13.623064505426507,22.693243804730866,0.017793994347907995,29.378529297678096,0.9333543,0.269057959318161,0.269057959318161,0.269057959318161,0.36762112379074097,3.0192104520317096e-05,3.0192104520317096e-05,0.00030192104520317093
40,5.548178370096093,9.236859319352057,0.015156478634203396,110.73428869247437,13.506221432434884,22.498762431897614,0.017408460672748715,29.53396571309943,0.93393695,0.2755223214626312,0.2755223214626312,0.2755223214626312,0.3908454179763794,2.755625645192047e-05,2.755625645192047e-05,0.00027556256451920463
41,5.49808043222816,9.153482845958123,0.014976374083855496,111.52425980567932,13.469459044305902,22.43562633112857,0.020206544989425885,28.800039893702458,0.93275464,0.25485095381736755,0.25485095381736755,0.25485095381736755,0.3660343885421753,2.4996351584027695e-05,2.4996351584027695e-05,0.0002499635158402769
42,5.453570186904979,9.079355746601069,0.014891344896257859,111.14476752281189,13.522554535614816,22.525781731856497,0.017712322137269535,29.444204230057565,0.9337308,0.2514210343360901,0.2514210343360901,0.2514210343360901,0.35714995861053467,2.2521051824393003e-05,2.2521051824393003e-05,0.00022521051824393002
43,5.409318688147494,9.005716200532584,0.014721977902535455,111.35876035690308,13.680159242529617,22.788274212887412,0.01798549968455183,29.277230011789424,0.93354005,0.2617034912109375,0.2617034912109375,0.2617034912109375,0.3713665008544922,2.0138732803865287e-05,2.0138732803865287e-05,0.00020138732803865283
44,5.371333181297517,8.942435448446243,0.014679322093666814,111.23710608482361,13.623913488889995,22.694639507092926,0.017823259689305957,29.408979014346475,0.9337836,0.26411768794059753,0.26411768794059753,0.26411768794059753,0.3721606135368347,1.7857455535904732e-05,1.7857455535904732e-05,0.00017857455535904733
45,5.335022498447693,8.881925672572981,0.014667247081917,111.16854977607727,13.554731983887521,22.579797343203897,0.017132428793334646,29.585196545249538,0.9341854,0.24285127222537994,0.24285127222537994,0.24285127222537994,0.3477804362773895,1.5684939140664803e-05,1.5684939140664803e-05,0.00015684939140664803
46,5.296199156572826,8.817305724822615,0.014538826263249855,111.79120445251465,13.64917086300097,22.736007339075993,0.018914772712282445,29.146105816489772,0.9335851,0.26281115412712097,0.26281115412712097,0.26281115412712097,0.37926894426345825,1.362853472593317e-05,1.362853472593317e-05,0.0001362853472593317
47,5.270205277260568,8.773912062839281,0.014644644655240553,111.4696478843689,13.620246322531449,22.688881020796927,0.01729265240168101,29.5544847187243,0.93411946,0.2608272433280945,0.2608272433280945,0.2608272433280945,0.36883601546287537,1.1695200513309785e-05,1.1695200513309785e-05,0.00011695200513309785
48,5.241408913113107,8.726053509966333,0.01444153252662069,111.8688452243805,13.623926739943656,22.694430828094482,0.01816925055984604,29.359826288725202,0.93370116,0.25660091638565063,0.25660091638565063,0.25660091638565063,0.368971049785614,9.891478293787679e-06,9.891478293787679e-06,9.891478293787678e-05
49,5.221270292903936,8.692487294397385,0.014444303615631822,111.87175297737122,13.63196819706967,22.70820645282143,0.017609081819261376,29.499906941464072,0.93416405,0.25145646929740906,0.25145646929740906,0.25145646929740906,0.36195582151412964,8.223471292402879e-06,8.223471292402879e-06,8.223471292402878e-05
50,5.200213387468392,8.65745731879925,0.014347030994333444,111.81798887252808,13.590044147089907,22.638331839912816,0.017611235821325528,29.518343724702532,0.9340705,0.2556501030921936,0.2556501030921936,0.2556501030921936,0.36111152172088623,6.696823516852934e-06,6.696823516852934e-06,6.696823516852933e-05
51,5.180082892923146,8.623868366020227,0.01440422740534275,112.17873072624207,13.649093640478034,22.73686883324071,0.017429785239265153,29.489520173323783,0.9340823,0.2552485167980194,0.2552485167980194,0.2552485167980194,0.3627040684223175,5.3167006599613225e-06,5.3167006599613225e-06,5.3167006599613225e-05
52,5.16215998812529,8.594029246452834,0.014355632202075006,111.82043361663818,13.58694597294456,22.632421443336888,0.01873133505547517,29.249304721229954,0.93370533,0.2503121495246887,0.2503121495246887,0.2503121495246887,0.3586750626564026,4.0877726206081886e-06,4.0877726206081886e-06,4.087772620608188e-05
53,5.149630150077485,8.573190719730054,0.014288833729782634,111.85615110397339,13.605093052512721,22.66349340740003,0.017491165156427183,29.50361126347592,0.9341668,0.2536263167858124,0.2536263167858124,0.2536263167858124,0.35982745885849,3.0141977022707035e-06,3.0141977022707035e-06,3.014197702270703e-05
54,5.140085230053032,8.557274867748392,0.014300276122426726,111.62142896652222,13.623382355037489,22.693676647387054,0.01793948016864689,29.351424167030736,0.9335596,0.2531132996082306,0.2531132996082306,0.2531132996082306,0.3623540699481964,2.0996085426403836e-06,2.0996085426403836e-06,2.0996085426403836e-05
55,5.131730124868196,8.543363673559924,0.014279314097846189,111.49342441558838,13.642831250240928,22.726698072333086,0.017029476499086933,29.60351938950388,0.93433726,0.24819904565811157,0.24819904565811157,0.24819904565811157,0.3606380820274353,1.3470998219270543e-06,1.3470998219270543e-06,1.3470998219270543e-05
56,5.125442132680767,8.53286732476333,0.014303912154652855,111.98512172698975,13.655572339108115,22.747646356883802,0.01746000310308055,29.540143565127725,0.9342939,0.25069260597229004,0.25069260597229004,0.25069260597229004,0.36412864923477173,7.592177914405926e-07,7.592177914405926e-07,7.5921779144059245e-06
57,5.121032560133261,8.525564350678255,0.01423440293516952,111.57813787460327,13.630722497638903,22.706552354913008,0.01697638206870148,29.612552341661956,0.9343,0.24835671484470367,0.24835671484470367,0.24835671484470367,0.3558575212955475,3.379516578824942e-07,3.379516578824942e-07,3.379516578824942e-06
58,5.115315419753143,8.51599733508119,0.014292113790960055,112.23642754554749,13.656933295099359,22.749050843088252,0.01875579290974297,29.25313407496402,0.9338956,0.2510499358177185,0.2510499358177185,0.2510499358177185,0.36619219183921814,8.472685250006014e-08,8.472685250006014e-08,8.472685250006013e-07
59,5.118760873531473,8.52173868167363,0.014293696637904757,111.50805640220642,13.642496949747988,22.725977596483734,0.017274987222136634,29.486284908495453,0.9341304,0.2521352469921112,0.2521352469921112,0.2521352469921112,0.3637923002243042,4.002078782935083e-10,4.002078782935083e-10,4.002078782935084e-09
