epoch,train_loss_total,train_loss_det,train_loss_enh,train_w_det,train_w_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
0,81.63477680003008,81.53742539097897,0.10897255927137446,1.0000020747648137,1.0128660848521887,95.14683055877686,61.216715109975716,61.193395715010794,0.052838414123183804,21.19935723354942,0.7784975,0.016322452574968338,0.016322452574968338,0.016322452574968338,0.12351278960704803,1.0434064616132949e-05,1.0434064616132949e-05,0.00010434064616132938
1,47.24102595756794,47.260482964470846,0.04723923358202074,1.0000064883112534,1.0732955153459292,94.67195773124695,37.18196060782984,37.262021466305384,0.039188341090553684,23.8660666817113,0.88144743,0.12334409356117249,0.12334409356117249,0.12334409356117249,0.48388198018074036,2.801137565267452e-05,2.801137565267452e-05,0.00028011375652674513
2,31.96366061387017,32.126101691147376,0.04137588792179819,1.0000175508585842,1.241099658244082,94.86825037002563,30.62746743152016,30.890729703401263,0.04404203554517344,22.819922698171514,0.8939511,0.18732059001922607,0.18732059001922607,0.18732059001922607,0.5262868404388428,5.20197016518341e-05,5.20197016518341e-05,0.000520197016518341
3,25.654257566577588,26.066193287649124,0.038669303982141995,1.0000299047153198,1.615132713205762,95.1467661857605,27.38222360610962,27.951512788471423,0.039201847228564714,23.89172047062924,0.8939242,0.21624469757080078,0.21624469757080078,0.21624469757080078,0.5326275825500488,7.602274591345429e-05,7.602274591345429e-05,0.0007602274591345429
4,21.98727605933306,22.75407524766593,0.03502662730663081,1.0000463387809204,2.35779868379282,94.57638835906982,24.888091463791696,25.86090522063406,0.0329856876479952,25.109539282949346,0.9085073,0.2666251063346863,0.2666251063346863,0.2666251063346863,0.5926571488380432,9.358562769740331e-05,9.358562769740331e-05,0.0009358562769740331
5,19.270590888295427,20.45340181069688,0.032372887692995206,1.0000593920112777,3.7196333520464764,95.20686888694763,22.727370814273232,24.11736257452714,0.03149589435442498,25.3010287535818,0.90760314,0.25896868109703064,0.25896868109703064,0.25896868109703064,0.5548482537269592,9.999999979212171e-05,9.999999979212171e-05,0.0009999999979212171
6,17.157785179473017,18.75386810003777,0.030338057383988346,1.0000578157580384,5.9710946434343875,95.57322883605957,22.510969262374076,24.286230664504203,0.031518640241732725,25.26301514474969,0.9157093,0.2723598778247833,0.2723598778247833,0.2723598778247833,0.622802734375,9.99151429413104e-05,9.99151429413104e-05,0.0009991514294131038
7,15.46384475074218,17.433247034078857,0.028240189826273618,1.0000549760358086,9.430278356546145,92.75922918319702,21.620525786751195,23.760702007695247,0.027142299388192202,26.508730637399776,0.9188175,0.26738590002059937,0.26738590002059937,0.26738590002059937,0.5491769313812256,9.96613897237883e-05,9.96613897237883e-05,0.000996613897237883
8,14.179597141600702,16.46777098604878,0.026043387658333517,1.0000708338608937,14.464567713602957,93.39246106147766,21.264565768994782,23.6195041505914,0.029086155522810787,25.514966262014287,0.91766155,0.29567816853523254,0.29567816853523254,0.29567816853523254,0.5440450310707092,9.923959876011988e-05,9.923959876011988e-05,0.0009923959876011988
9,13.182898957153846,15.7105236501903,0.024492733761504713,1.0000585115815406,21.237746322416587,92.65447735786438,20.76485440605565,23.335779842577484,0.025719833903406795,26.786204890200967,0.922765,0.29611676931381226,0.29611676931381226,0.29611676931381226,0.520142138004303,9.86511972574114e-05,9.86511972574114e-05,0.000986511972574114
10,12.405432340867094,15.07802690009712,0.023787820463573858,1.0000787495071986,28.68876156463145,92.37766528129578,20.61673028845536,23.269010543823242,0.025523625804405464,26.889954667342337,0.9229585,0.30437958240509033,0.30437958240509033,0.30437958240509033,0.6000391244888306,9.78981761800939e-05,9.78981761800939e-05,0.000978981761800939
11,11.784873902610851,14.535315660099998,0.02306854528985147,1.0000711714959818,35.45535585050673,93.27511739730835,20.34518667271263,23.069776108390407,0.024030239958512157,27.357365206668252,0.9235474,0.2952743470668793,0.2952743470668793,0.2952743470668793,0.5562077164649963,9.698308351312983e-05,9.698308351312983e-05,0.0009698308351312981
12,11.26997289762228,14.103393302068442,0.021490869808615094,1.0000620701096274,41.89411554964359,92.78480815887451,20.674228116085654,23.461395765605726,0.022654579364155467,27.492992953250283,0.9243996,0.28302279114723206,0.28302279114723206,0.28302279114723206,0.5259725451469421,9.590901564043844e-05,9.590901564043844e-05,0.0009590901564043844
