epoch,train_loss_total,train_loss_det,train_loss_enh,train_w_det,train_w_enh,epoch_duration,val_loss_total,val_loss_det,val_loss_enh,val_psnr,val_ssim,val_prec_prox,val_mAP50,val_mAP,val_recall,lr_backbone,lr_det,lr_dec
0,77.57040314988282,77.4664266759699,0.11552374635393904,1.0000021496910287,1.012833271280725,111.7349464893341,54.603575455515006,54.58010688580965,0.053049199283123016,20.987613176044665,0.7836926,0.03945814073085785,0.03945814073085785,0.03945814073085785,0.23175852000713348,1.0434064616132949e-05,1.0434064616132949e-05,0.00010434064616132938
1,43.071256855812194,43.08532022757216,0.052382775182400754,1.0000065901436401,1.0734369209193884,111.65539169311523,36.51503025858026,36.587016206038626,0.04630528655099241,22.422525305497018,0.8666106,0.1306162178516388,0.1306162178516388,0.1306162178516388,0.4510774612426758,2.801137565267452e-05,2.801137565267452e-05,0.00028011375652674513
2,30.134551079669343,30.290306517322982,0.04698591200243623,1.000015902295008,1.2413073071865453,111.70442938804626,29.75103413431268,30.024779319763184,0.03669585718920356,24.190165670294512,0.88509905,0.1610356569290161,0.1610356569290161,0.1610356569290161,0.46649622917175293,5.20197016518341e-05,5.20197016518341e-05,0.000520197016518341
3,24.642143962525275,25.048766917943208,0.042222340109533275,1.0000295848308312,1.615700018443284,111.55785465240479,26.996616288235312,27.576460687737715,0.034834560889162515,24.622848510742188,0.90241873,0.21010741591453552,0.21010741591453552,0.21010741591453552,0.6135048866271973,7.602274591345429e-05,7.602274591345429e-05,0.0007602274591345429
4,21.377226790664338,22.13626572629875,0.03858907693605811,1.0000485761038562,2.358728859305008,112.22528076171875,25.278936260624935,26.258596972415322,0.030711387676235876,25.545957264147308,0.9068144,0.21523208916187286,0.21523208916187286,0.21523208916187286,0.5683196783065796,9.358562769740331e-05,9.358562769740331e-05,0.0009358562769740331
5,18.831002154694083,20.011917819797432,0.03314860260003132,1.0000539240792254,3.7240366745144597,112.0385410785675,23.951854128586618,25.347348840613115,0.03100171028391311,25.479830340335244,0.9120815,0.23594172298908234,0.23594172298908234,0.23594172298908234,0.5307619571685791,9.999999979212171e-05,9.999999979212171e-05,0.0009999999979212171
6,16.71950569122936,18.324097415122868,0.029436241639748822,1.0000524703985472,5.992099717866664,112.27859473228455,22.796600668053877,24.58829322614168,0.029384313396325235,26.50321102142334,0.9221181,0.22577212750911713,0.22577212750911713,0.22577212750911713,0.435363233089447,9.99151429413104e-05,9.99151429413104e-05,0.0009991514294131038
7,15.055229436641202,17.03292310648951,0.027753766748738886,1.0000608256991754,9.481547564922082,111.92584204673767,22.565909335487767,24.746850942310534,0.02401782832059421,27.72666916094328,0.9176997,0.22702503204345703,0.22702503204345703,0.22702503204345703,0.44055789709091187,9.96613897237883e-05,9.96613897237883e-05,0.000996613897237883
8,13.753138932314785,16.060379612782157,0.02515550169270474,1.000062255276408,14.588481602623919,112.02068614959717,22.264674211803236,24.759427723131683,0.02129356607206558,28.410933143214177,0.9247827,0.23775430023670197,0.23775430023670197,0.23775430023670197,0.4649890661239624,9.923959876011988e-05,9.923959876011988e-05,0.0009923959876011988
9,12.750414562075862,15.310910060487945,0.023358542148058877,1.0000745226223267,21.5059992362713,112.37239623069763,21.34382102363988,24.054042163648102,0.020705543703546648,28.918082839564274,0.92769206,0.23289571702480316,0.23289571702480316,0.23289571702480316,0.4264953136444092,9.86511972574114e-05,9.86511972574114e-05,0.000986511972574114
10,11.950661735474876,14.702960634680004,0.021457453690422554,1.000076004143419,30.037426790099907,112.29760217666626,21.445367863303737,24.22359471572073,0.022094436529043474,28.345904852214613,0.92460245,0.24237418174743652,0.24237418174743652,0.24237418174743652,0.38241180777549744,9.78981761800939e-05,9.78981761800939e-05,0.000978981761800939
11,11.326525558872282,14.202050397388614,0.02009795167042544,1.000071153184837,38.65049481765604,112.67934060096741,21.2501676333578,24.032085544184635,0.022699635917026745,28.335265912507708,0.9272754,0.2540532350540161,0.2540532350540161,0.2540532350540161,0.4405704438686371,9.698308351312983e-05,9.698308351312983e-05,0.0009698308351312981
12,10.83616091091431,13.778622053259966,0.019244696909917935,1.0000718951598977,46.40346809315457,112.09923243522644,21.077704605303314,23.80303799478631,0.02368727684217064,28.15411386991802,0.9298457,0.25167569518089294,0.25167569518089294,0.25167569518089294,0.41122257709503174,9.590901564043844e-05,9.590901564043844e-05,0.0009590901564043844
